"No.","Time","Source","Destination","Protocol","Length","Info"
"19525","230.379907","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19526","230.379957","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19527","230.380007","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19528","230.380081","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19529","230.380149","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19530","230.380216","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19531","230.380281","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19532","230.380363","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19533","230.382458","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19534","230.382560","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19535","230.382607","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19536","230.382650","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19537","230.384534","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19538","230.384627","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19539","230.384689","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19540","230.384752","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19541","230.387443","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19542","230.387575","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19543","230.387638","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19544","230.387698","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19545","230.390463","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19546","230.390569","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19547","230.390631","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19548","230.390693","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19549","230.392428","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19550","230.392512","192.168.100.5","142.251.12.190","QUIC","1292","Protected Payload (KP0), DCID=9e369440527f1d43"
"19551","230.392569","192.168.100.5","142.251.12.190","QUIC","1034","Protected Payload (KP0), DCID=9e369440527f1d43"
"19552","230.405436","142.251.12.190","192.168.100.5","QUIC","71","Protected Payload (KP0)"
"19553","230.410179","142.251.12.190","192.168.100.5","QUIC","68","Protected Payload (KP0)"
"19554","230.412428","192.168.100.5","142.251.12.190","QUIC","75","Protected Payload (KP0), DCID=9e369440527f1d43"
"19555","230.413390","142.251.12.190","192.168.100.5","QUIC","68","Protected Payload (KP0)"
"19556","230.417583","142.251.12.190","192.168.100.5","QUIC","68","Protected Payload (KP0)"
"19557","230.427910","142.251.12.190","192.168.100.5","QUIC","418","Protected Payload (KP0)"
"19558","230.427910","142.251.12.190","192.168.100.5","QUIC","99","Protected Payload (KP0)"
"19559","230.428211","192.168.100.5","142.251.12.190","QUIC","78","Protected Payload (KP0), DCID=9e369440527f1d43"
"19560","230.434420","192.168.100.5","142.251.12.190","QUIC","75","Protected Payload (KP0), DCID=9e369440527f1d43"
"19561","230.457715","142.251.12.190","192.168.100.5","QUIC","68","Protected Payload (KP0)"
"19562","230.944176","192.168.100.5","172.217.194.119","QUIC","211","Protected Payload (KP0), DCID=d2dd66fe866d4b25"
"19563","230.944402","192.168.100.5","74.125.24.132","QUIC","163","Protected Payload (KP0), DCID=110bb989fb128dbe"
"19564","230.944549","192.168.100.5","172.217.194.119","QUIC","208","Protected Payload (KP0), DCID=d2dd66fe866d4b25"
"19565","230.944681","192.168.100.5","172.217.194.119","QUIC","221","Protected Payload (KP0), DCID=d2dd66fe866d4b25"
"19566","230.944826","192.168.100.5","172.217.194.119","QUIC","210","Protected Payload (KP0), DCID=d2dd66fe866d4b25"
"19567","230.949857","192.168.100.5","172.217.194.119","QUIC","229","Protected Payload (KP0), DCID=d2dd66fe866d4b25"
"19568","230.951190","192.168.100.5","172.217.194.119","QUIC","214","Protected Payload (KP0), DCID=d2dd66fe866d4b25"
"19569","230.968216","172.217.194.119","192.168.100.5","QUIC","72","Protected Payload (KP0)"
"19570","230.968395","172.217.194.119","192.168.100.5","QUIC","73","Protected Payload (KP0)"
"19571","230.968511","172.217.194.119","192.168.100.5","QUIC","68","Protected Payload (KP0)"
"19572","230.968631","172.217.194.119","192.168.100.5","QUIC","75","Protected Payload (KP0)"
"19573","230.969031","74.125.24.132","192.168.100.5","QUIC","70","Protected Payload (KP0)"
"19574","230.970518","74.125.24.132","192.168.100.5","QUIC","1288","Protected Payload (KP0)"
"19575","230.970518","74.125.24.132","192.168.100.5","QUIC","818","Protected Payload (KP0)"
"19576","230.970518","172.217.194.119","192.168.100.5","QUIC","1287","Protected Payload (KP0)"
"19577","230.970518","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19578","230.970980","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19579","230.970980","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19580","230.970980","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19581","230.970980","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19582","230.970980","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19583","230.971607","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19584","230.971607","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19585","230.971607","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19586","230.971607","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19587","230.971607","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19588","230.972263","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19589","230.972263","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19590","230.972263","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19591","230.972263","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19592","230.972263","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19593","230.972263","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19594","230.973044","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19595","230.973044","172.217.194.119","192.168.100.5","QUIC","1287","Protected Payload (KP0)"
"19596","230.973044","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19597","230.973044","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19598","230.973044","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19599","230.973044","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19600","230.973044","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19601","230.973725","192.168.100.5","74.125.24.132","QUIC","183","Protected Payload (KP0), DCID=110bb989fb128dbe"
"19602","230.973801","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19603","230.973801","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19604","230.973801","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19605","230.973801","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19606","230.973801","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19607","230.973801","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19608","230.973801","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19609","230.974584","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19610","230.974584","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19611","230.974584","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19612","230.974584","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19613","230.974584","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19614","230.974584","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19615","230.974584","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19616","230.975462","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19617","230.975462","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19618","230.975462","172.217.194.119","192.168.100.5","QUIC","68","Protected Payload (KP0)"
"19619","230.975462","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19620","230.975462","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19621","230.975462","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19622","230.975462","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19623","230.975462","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19624","230.975462","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19625","230.976283","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19626","230.976283","172.217.194.119","192.168.100.5","QUIC","1117","Protected Payload (KP0)"
"19627","230.976283","172.217.194.119","192.168.100.5","QUIC","1284","Protected Payload (KP0)"
"19628","230.976283","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19629","230.976283","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19630","230.976283","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19631","230.976283","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19632","230.976283","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19633","230.977144","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19634","230.977144","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19635","230.977144","172.217.194.119","192.168.100.5","QUIC","1287","Protected Payload (KP0)"
"19636","230.977144","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19637","230.977144","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19638","230.977144","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19639","230.977144","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19640","230.977144","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19641","230.977445","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19642","230.977445","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19643","230.977963","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19644","230.977963","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19645","230.977963","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19646","230.977963","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19647","230.977963","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19648","230.977963","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19649","230.977963","172.217.194.119","192.168.100.5","QUIC","68","Protected Payload (KP0)"
"19650","230.978856","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19651","230.978856","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19652","230.978856","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19653","230.978856","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19654","230.978856","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19655","230.978856","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19656","230.978856","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19657","230.978856","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19658","230.981421","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19659","230.981421","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19660","230.981421","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19661","230.981421","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19662","230.981421","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19663","230.981421","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19664","230.981421","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19665","230.981421","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19666","230.981421","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19667","230.981421","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19668","230.981421","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19669","230.981421","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19670","230.981421","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19671","230.983150","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19672","230.983150","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19673","230.983150","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19674","230.983150","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19675","230.983150","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19676","230.983150","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19677","230.983150","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19678","230.983150","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19679","230.983150","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19680","230.983150","172.217.194.119","192.168.100.5","QUIC","1287","Protected Payload (KP0)"
"19681","230.983150","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19682","230.983150","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19683","230.983150","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19684","230.983150","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19685","230.983150","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19686","230.983150","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19687","230.983150","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19688","230.983150","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19689","230.983611","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19690","230.983611","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19691","230.983611","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"19692","230.983611","172.217.194.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
